DATE,YEAR,SEAS,SITE,season,ecosystem,WEB,TRN,SPECIES,AGE,SEX,SUB,CNT,BURNED,COMMENTS
2019-05-24,2019,E,BOER,spring,core_black,1,108,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,108,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,108,XACO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,132,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,132,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,132,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,1,132,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,12,CIPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,12,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,12,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,36,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,36,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,36,PSTE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,36,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,60,ARCO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,60,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,60,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,60,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,60,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,84,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,84,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,84,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,108,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,108,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,108,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,132,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,2,132,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,12,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,12,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,12,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,12,XACO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,CIPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,PSTE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,36,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,60,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,60,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,60,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,84,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,84,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,84,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,84,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,108,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,108,XACO,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,108,XACO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,132,COOC,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,132,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,3,132,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,12,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,12,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,12,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,12,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,COOC,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,PSDE,4,F,BOER4,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,PSDE,4,F,SOIL,3,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,36,XACO,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,ARCO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,COOC,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSDE,4,M,MUAR2,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSDE,4,M,SPCO4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSTE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,PSTE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,60,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,COOC,4,F,SPCR,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,COOC,3,N,SPCR,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,PSDE,4,F,BOER4,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,84,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,108,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,108,PSDE,4,F,BOER4,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,108,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,108,PSDE,4,M,SOIL,3,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,108,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,132,PSDE,4,F,BOER4,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,132,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,132,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,132,PSTE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,4,132,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,12,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,12,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,12,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,12,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,36,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,36,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,36,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,CIPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,PSDE,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,PSTE,4,F,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,XACO,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,60,XACO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,CIPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,TRPA,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,TRPA,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,84,XACO,4,F,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSDE,4,F,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSDE,4,M,BOER4,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSDE,4,F,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,PSTE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,108,TRPA,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,AGDE,2,N,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,ARCO,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,ERSI,4,F,PLJA,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,PSDE,4,F,SCBR2,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,PSDE,4,M,SOIL,2,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,PSDE,4,M,SOIL,1,NA,NA
2019-05-24,2019,E,BOER,spring,core_black,5,132,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,F,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,F,BOGR2,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,M,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,ERSI,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,SOIL,5,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,SOIL,5,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,SOIL,6,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,M,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,PSTE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,XACO,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,12,XACO,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,AGDE,2,N,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,ERSI,4,F,BOER4,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,ERSI,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,ERSI,4,M,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,ERSI,4,F,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,ERSI,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,BOGR2,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,MUAR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,MUAR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,SOIL,8,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,SOIL,6,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSTE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSTE,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSTE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSTE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,PSTE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,TRPA,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,TRPA,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,XACO,4,F,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,XACO,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,XACO,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,36,XACO,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,ERSI,4,F,BOER4,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,ERSI,4,M,BOER4,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,ERSI,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,ERSI,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,MESA,4,M,HYFI,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,MESA,4,F,MUPO2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,MESA,4,M,SPHA,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,BOER4,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,BOGR2,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,BOGR2,7,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,F,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSDE,4,M,SOIL,5,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSTE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSTE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,PSTE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,XACO,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,60,XACO,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,ERSI,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,ERSI,4,F,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,MESA,4,M,HYFI,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,MESA,4,M,PLPA2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,BOGR2,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,SOIL,5,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,M,SOIL,7,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,F,SOIL,8,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSDE,4,M,SOIL,6,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSTE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSTE,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,PSTE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,TRPA,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,XACO,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,XACO,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,XACO,4,M,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,XACO,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,84,XACO,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,MESA,4,M,SATR12,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,MESA,4,F,SATR12,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSDE,4,F,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSDE,4,M,SOIL,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSDE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSDE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSTE,4,F,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSTE,4,M,SOIL,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,PSTE,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,TRPA,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,TRPA,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,XACO,4,F,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,108,XACO,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,AGDE,3,N,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,3,N,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,F,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,M,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,M,PLJA,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,F,PLJA,4,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,ERSI,4,M,PLJA,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,MESA,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,MESA,4,M,PLPA2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,M,BOER4,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,F,BOER4,2,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,M,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,F,BOGR2,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,F,PLJA,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,M,SOIL,1,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,M,SOIL,3,NA,NA
2019-05-25,2019,E,BOGR,spring,core_blue,1,132,PSDE,4,F,SOIL,2,NA,NA
